2025-04-18T16:12:40.445 - INFO: 程序启动，开始系谱分析...
2025-04-18T16:12:40.451 - INFO: 尝试连接数据库: jdbc:mysql://localhost:3306/cow?useSSL=false&serverTimezone=UTC
2025-04-18T16:12:40.593 - INFO: 数据库连接成功。执行查询: SELECT `standard_id`, `sire_id`, `dam_id` FROM `cattle_info`
2025-04-18T16:12:40.630 - INFO: 成功从数据库表 cattle_info 加载了 4170 条有效记录。
2025-04-18T16:12:40.635 - INFO: 数据库资源已关闭。
2025-04-18T16:12:40.635 - INFO: 成功从数据库加载 4170 条个体记录。
2025-04-18T16:12:40.642 - INFO: 
开始计算近交系数:
2025-04-18T16:12:40.642 - INFO: 个体 ID: HOCHNF37XC0120231933, 近交系数 (F): 0.000000
2025-04-18T16:12:40.662 - INFO: 个体 ID: HOCHNF37XC0120223423, 近交系数 (F): 0.000000
2025-04-18T16:12:40.662 - INFO: 个体 ID: HOCHNF37XC0120240064, 近交系数 (F): 0.000000
2025-04-18T16:12:40.662 - INFO: 个体 ID: HOCHNF37XC0120223424, 近交系数 (F): 0.000000
2025-04-18T16:12:40.662 - INFO: 个体 ID: HOCHNF37XC0120240066, 近交系数 (F): 0.000000
2025-04-18T16:12:40.662 - INFO: 个体 ID: HOCHNF37XC0120223422, 近交系数 (F): 0.000000
2025-04-18T16:12:40.662 - INFO: 个体 ID: HOCHNF37XC0120240068, 近交系数 (F): 0.000000
2025-04-18T16:12:40.662 - INFO: 个体 ID: HOCHNF37XC0120223420, 近交系数 (F): 0.000000
2025-04-18T16:12:40.662 - INFO: 个体 ID: HOCHNF37XC0120240069, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC01220118, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC01221449, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120240070, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC01222778, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120240071, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC01221446, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120240072, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC01221445, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120231034, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC01221443, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120231032, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC01221441, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC01221440, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC01222771, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120223418, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120223419, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120240073, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120223415, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120240074, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120223412, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120240075, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120240076, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120240077, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120223411, 近交系数 (F): 0.000000
2025-04-18T16:12:40.663 - INFO: 个体 ID: HOCHNF37XC0120240078, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240079, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120231029, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01221458, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240082, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01221457, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240083, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01212500, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01221455, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01212504, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01221452, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01221451, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01212506, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01221450, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01212509, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01212508, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120223409, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120223403, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240084, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120223404, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120223401, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240086, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120223402, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240087, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240088, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240089, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01213005, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01213008, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01213009, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01223292, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01223297, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01213014, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01223282, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01223284, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120223502, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120223503, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120221790, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120220465, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120221797, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120221792, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01223260, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01223254, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01212591, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01223240, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01223248, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01212576, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01223230, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01223232, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01223238, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01212570, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120230699, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01212584, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120230690, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120230691, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120230695, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120221749, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240801, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240800, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240803, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120221746, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240802, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01223226, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC01212581, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240805, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240804, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240807, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120230680, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240806, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120230685, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240809, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240808, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120230684, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240810, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240812, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240811, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120221736, 近交系数 (F): 0.000000
2025-04-18T16:12:40.664 - INFO: 个体 ID: HOCHNF37XC0120240814, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240813, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240816, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240815, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC01210820, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240818, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240817, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120221719, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120230675, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240819, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120230672, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240821, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240820, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240823, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240822, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240825, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120221724, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240824, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC01213093, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC01213095, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC01213096, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120230667, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC01213068, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120231997, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120231996, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120230669, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120231991, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240827, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120230660, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120231990, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240826, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240829, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240828, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120231995, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120230661, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120231993, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240830, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240832, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240831, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240834, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240833, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240836, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120240835, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC01213065, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC01213063, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120231988, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120231987, 近交系数 (F): 0.000000
2025-04-18T16:12:40.665 - INFO: 个体 ID: HOCHNF37XC0120230655, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231985, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC01213078, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231989, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231980, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240838, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240837, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240839, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231984, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231981, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240841, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240840, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240843, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240842, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240845, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240844, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240847, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240846, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC01213072, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120230645, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231977, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120230643, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231975, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231974, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120230647, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231978, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240849, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240848, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120230641, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120230642, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231972, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240852, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240851, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240854, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240853, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240856, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240855, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240858, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240857, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC01213043, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240850, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC01213040, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC01213041, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231966, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120230635, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231965, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231964, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231963, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC01213056, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120230639, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231968, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240859, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231962, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231961, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231960, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240863, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240862, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240865, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240864, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240867, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240866, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240869, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240868, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC01213050, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240861, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120240860, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231955, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231954, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231953, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231952, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231958, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC01213029, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231957, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231956, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC01213027, 近交系数 (F): 0.000000
2025-04-18T16:12:40.666 - INFO: 个体 ID: HOCHNF37XC0120231951, 近交系数 (F): 0.000000
2025-04-18T16:12:40.667 - INFO: 个体 ID: HOCHNF37XC0120240874, 近交系数 (F): 0.000000
2025-04-18T16:12:40.667 - INFO: 个体 ID: HOCHNF37XC0120240873, 近交系数 (F): 0.000000
2025-04-18T16:12:40.667 - INFO: 个体 ID: HOCHNF37XC0120240876, 近交系数 (F): 0.000000
2025-04-18T16:12:40.667 - INFO: 个体 ID: HOCHNF37XC0120240875, 近交系数 (F): 0.000000
2025-04-18T16:12:40.667 - INFO: 个体 ID: HOCHNF37XC0120240878, 近交系数 (F): 0.000000
2025-04-18T16:12:40.667 - INFO: 个体 ID: HOCHNF37XC0120240877, 近交系数 (F): 0.000000
2025-04-18T16:12:40.667 - INFO: 个体 ID: HOCHNF37XC0120240879, 近交系数 (F): 0.000000
2025-04-18T16:12:40.667 - INFO: 个体 ID: HOCHNF37XC0120240870, 近交系数 (F): 0.000000
2025-04-18T16:12:40.667 - INFO: 个体 ID: HOCHNF37XC0120240872, 近交系数 (F): 0.000000
2025-04-18T16:12:40.667 - INFO: 个体 ID: HOCHNF37XC0120240871, 近交系数 (F): 0.000000
2025-04-18T16:12:40.667 - INFO: 个体 ID: HOCHNF37XC0120231943, 近交系数 (F): 0.000000
2025-04-18T16:12:40.667 - INFO: 个体 ID: HOCHNF37XC01213036, 近交系数 (F): 0.000000
2025-04-18T16:12:40.667 - INFO: 个体 ID: HOCHNF37XC0120231942, 近交系数 (F): 0.000000
